time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour,EventID,NTSB_Number,EventTimeUTC
2018-07-29 18:23:51+00:00,aacc5b,46.10980224609375,-86.50695056450076,259.1557285759474,131.37851529588264,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888628.917,1532888630.543,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:52+00:00,aacc5b,46.105243230270126,-86.49934387207031,259.1557285759474,131.37851529588264,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888631.748,1532888631.75,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:53+00:00,aacc5b,46.10435485839844,-86.49777296112802,259.65156269364206,129.93638314696994,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888632.236,1532888632.798,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:54+00:00,aacc5b,46.102752685546875,-86.49489239948548,259.5990654614329,129.20951876659478,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888633.333,1532888633.654,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:55+00:00,aacc5b,46.10215759277344,-86.4938875524009,259.5067873150444,128.64206962322865,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888634.529,1532888634.529,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:56+00:00,aacc5b,46.10215759277344,-86.4938875524009,259.5287127190911,127.91482771944109,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888634.529,1532888635.491,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:57+00:00,aacc5b,46.09931945800781,-86.4885283679497,259.59243884264146,127.18782577920526,0.32512,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888636.092,1532888636.587,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:58+00:00,aacc5b,46.096435546875,-86.48283423447026,259.69793491381813,126.4612975872888,0.32512,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888637.868,1532888637.997,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:23:59+00:00,aacc5b,46.09565734863281,-86.48122647913488,259.69793491381813,126.4612975872888,0.32512,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888638.463,1532888638.472,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:24:00+00:00,aacc5b,46.093780517578125,-86.47734107040776,259.61282789846115,125.07573150516605,0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888639.888,1532888639.927,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:24:01+00:00,aacc5b,46.093780517578125,-86.47734107040776,259.61282789846115,125.07573150516605,0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888639.888,1532888640.807,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:24:02+00:00,aacc5b,46.093780517578125,-86.47734107040776,259.61282789846115,125.07573150516605,0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888639.888,1532888641.85,"[-800946956, -1369326768, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
