time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour,EventID,NTSB_Number,EventTimeUTC
2018-07-22 15:01:18+00:00,0d0979,28.439483642578125,-106.80733900803784,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271675.091,1532271677.889,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:19+00:00,0d0979,28.437240600585938,-106.81415264423075,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271678.267,1532271678.922,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:20+00:00,0d0979,28.437240600585938,-106.81415264423075,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271678.267,1532271678.922,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:21+00:00,0d0979,28.437240600585938,-106.81415264423075,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271678.267,1532271678.922,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:22+00:00,0d0979,28.437240600585938,-106.81415264423075,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271678.267,1532271681.652,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:23+00:00,0d0979,28.437240600585938,-106.81415264423075,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271678.267,1532271681.652,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:24+00:00,0d0979,28.437240600585938,-106.81415264423075,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271678.267,1532271683.861,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:25+00:00,0d0979,28.437240600585938,-106.81415264423075,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271678.267,1532271683.861,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:26+00:00,0d0979,28.437240600585938,-106.81415264423075,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271678.267,1532271683.861,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:27+00:00,0d0979,28.437240600585938,-106.81415264423075,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271678.267,1532271683.861,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
