time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour,EventID,NTSB_Number,EventTimeUTC
2021-10-10 21:29:21+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:22+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:23+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:24+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:25+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:26+00:00,a957b0,61.508697509765625,-149.2824227469308,46.042019497187134,129.5596679689945,-0.97536,N70052,False,False,False,,281.94,289.56,1633901292.366,1633901292.366,[],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:27+00:00,a957b0,61.51012355998411,-149.28141276041669,45.317815504449904,182.6025622024998,0.65024,N70052,False,False,False,,266.7,281.94,1633901366.834,1633901366.834,[1998264514],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:28+00:00,a957b0,61.51012355998411,-149.28141276041669,45.317815504449904,182.6025622024998,0.65024,N70052,False,False,False,,266.7,281.94,1633901366.834,1633901366.834,[1998264514],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:29+00:00,a957b0,61.51012355998411,-149.28141276041669,45.317815504449904,182.6025622024998,0.65024,N70052,False,False,False,,266.7,281.94,1633901366.834,1633901366.834,[1998264514],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
2021-10-10 21:29:30+00:00,a957b0,61.51012355998411,-149.28141276041669,45.317815504449904,182.6025622024998,0.65024,N70052,False,False,False,,266.7,281.94,1633901366.834,1633901366.834,[1998264514],2021-10-10 21:00:00+00:00,20211013104098,ANC22LA001,2021-10-10 21:20:00+00:00
