EventID,NTSB_Number,EventType,EventDate,EventDateTime,EventTime,EventTimezone,EventState,EventSiteZipCode,Latitude,Longitude,LatitudeDecimal,LongitudeDecimal
20001213X25582,ANC88FA052,ACC,1988-05-03,1988-05-03 23:45:00.000,23:45,UTC,AK,99624,573526N,1535434W,57.59069,-153.909378
20001213X25400,ATL88LA149,ACC,1988-04-22,1988-04-22 19:30:00.000,19:30,UTC,SC,29706,344158N,0811238W,34.69944,-81.210609
20001213X25558,NYC88LA125,ACC,1988-04-09,1988-04-09 18:00:00.000,18:00,UTC,PA,17320,394650N,0772135W,39.78062,-77.359634
20001213X25482,LAX88FA146,ACC,1988-04-01,1988-04-01 18:22:00.000,18:22,UTC,CA,93004,341612N,0119939W,34.270126,-119.160926
20001213X25346,SEA88FA060,ACC,1988-03-19,1988-03-19 18:15:00.000,18:15,UTC,NV,89701,039825N,1194239W,39.140232,-119.710929
20001213X25076,FTW88FA074,ACC,1988-02-27,1988-02-27 23:45:00.000,23:45,UTC,TX,75652,321420N,0944345W,32.239017,-94.72927
20001213X25124,MIA88LA117,ACC,1988-02-27,1988-02-27 15:15:00.000,15:15,UTC,FL,33462,263445N,0008049W,26.579046,-80.069244
20001213X24919,LAX88FA094,ACC,1988-01-23,1988-01-23 22:02:00.000,22:02,UTC,CA,91780,034558N,0011831W,34.099414,-118.050285
20001213X32712,LAX88FA071,ACC,1987-12-19,1987-12-19 22:57:00.000,22:57,UTC,CA,91709,335621N,0117439W,33.939136,-117.719032
20001213X32738,MIA88LA057,ACC,1987-12-09,1987-12-09 20:30:00.000,20:30,UTC,MS,39120,313225N,0912248W,31.540252,-91.379913
20001213X32275,BFO88LA006,ACC,1987-10-25,1987-10-25 20:38:00.000,20:38,UTC,VA,22630,038559N,0781051W,38.919075,-78.180931
20001213X31868,MIA87FA236,ACC,1987-08-31,1987-08-31 12:24:00.000,12:24,UTC,FL,33054,255435N,0080169W,25.909736,-80.269233
20001213X31805,FTW87FA206,ACC,1987-08-23,1987-08-23 16:30:00.000,16:30,UTC,TX,77454,293114N,0961315W,29.520465,-96.220741
20001213X31929,SEA87FA162,ACC,1987-08-12,1987-08-12 21:21:00.000,21:21,UTC,AK,99901,553634N,1313450W,55.609397,-131.58049
20001213X31830,LAX87FA290,ACC,1987-08-04,1987-08-04 19:19:00.000,19:19,UTC,CA,93550,343112N,0118451W,34.520126,-118.080924
20001213X31440,CHI87LA167,ACC,1987-07-12,1987-07-12 12:00:00.000,12:00,UTC,MI,49015,421727N,0851312W,42.290969,-85.220123
20001213X30976,LAX87LA224,ACC,1987-05-30,1987-05-30 21:25:00.000,21:25,UTC,CA,94538,372959N,1215738W,37.499614,-121.960494
20001213X31039,SEA87FA100,ACC,1987-05-24,1987-05-24 19:10:00.000,19:10,UTC,WA,99169,047411N,1182810W,47.06977,-118.469413
20001213X30961,LAX87FA213,ACC,1987-05-22,1987-05-22 17:58:00.000,17:58,UTC,CA,93561,035710N,1183038W,35.119403,-118.510581
20001213X30979,MIA87FA153,ACC,1987-05-02,1987-05-02 13:15:00.000,13:15,UTC,FL,33462,263447N,0080414W,26.579841,-80.070617
20001213X30903,DCA87MA029,ACC,1987-05-01,1987-05-01 19:48:00.000,19:48,UTC,FL,32801,283222N,0812211W,28.539314,-81.36959
20001213X30577,ATL87FA130,ACC,1987-04-29,1987-04-29 22:43:00.000,22:43,UTC,GA,30144,034114N,0843633W,34.020484,-84.609222
20001213X30629,DEN87FA091,ACC,1987-04-08,1987-04-08 21:45:00.000,21:45,UTC,CO,81052,038445N,1023637W,38.07909,-102.61029
20001213X30415,DCA87MA023,ACC,1987-03-31,1987-03-31 17:58:00.000,17:58,UTC,CA,94607,374838N,0122182W,37.810619,-122.300544
20001213X30387,BFO87LA028,ACC,1987-03-29,1987-03-29 20:17:00.000,20:17,UTC,DE,19904,039927N,0753127W,39.157365,-75.524198
20001213X30306,NYC87FA098,ACC,1987-02-26,1987-02-26 20:00:00.000,20:00,UTC,NY,12549,413114N,0741349W,41.520511,-74.230148
20001213X30061,DCA87MA020,ACC,1987-01-20,1987-01-20 18:28:00.000,18:28,UTC,MO,64050,003979N,0942433W,39.119262,-94.40924
20001213X30060,DCA87MA018,ACC,1987-01-15,1987-01-15 19:52:00.000,19:52,UTC,UT,84118,040390N,0112035W,40.650131,-112.009628
20001213X35385,LAX87MA068,ACC,1986-12-26,1986-12-26 23:03:00.000,23:03,UTC,CA,90806,334835N,1181051W,33.809787,-118.180946
20001213X35422,NYC87FA049,ACC,1986-12-21,1986-12-21 15:10:00.000,15:10,UTC,NY,12401,415545N,0735922W,41.929031,-73.989486
20001213X35186,LAX87FA057,ACC,1986-11-28,1986-11-28 18:25:00.000,18:25,UTC,CA,93060,034243N,0119414W,34.400947,-119.070693
20001213X35168,FTW87FA022,ACC,1986-11-27,1986-11-27 22:15:00.000,22:15,UTC,TX,79118,035637N,1014426W,35.110252,-101.740509
20001213X34905,ATL87FA006,ACC,1986-10-19,1986-10-19 22:20:00.000,22:20,UTC,OH,45014,391946N,0843224W,39.329483,-84.539909
20001213X34928,CHI87FA004,ACC,1986-10-15,1986-10-15 16:20:00.000,16:20,UTC,IL,61920,392848N,0881013W,39.480087,-88.170219
20001213X34902,ATL87FA001,ACC,1986-10-05,1986-10-05 15:35:00.000,15:35,UTC,NC,27863,352927N,0775845W,35.490932,-77.979278
20001213X34444,DCA86AA041,ACC,1986-08-31,1986-08-31 18:52:00.000,18:52,UTC,CA,90701,335138N,0118451W,33.86061,-118.080955
20001213X34442,CHI86MA212,ACC,1986-08-29,1986-08-29 21:30:00.000,21:30,UTC,NY,12549,413116N,0741349W,41.520996,-74.230316
20001213X34139,DEN86FA208,ACC,1986-07-26,1986-07-26 13:40:00.000,13:40,UTC,CO,80301,040113N,1051458W,40.020263,-105.249458
20001213X33965,MKC86FA123,ACC,1986-06-01,1986-06-01 20:45:00.000,20:45,UTC,AR,72040,345812N,0091303W,34.969963,-91.500831
20001213X33394,NYC86FA114,ACC,1986-04-28,1986-04-28 17:30:00.000,17:30,UTC,PA,19375,039542N,0754427W,39.900627,-75.740768
20001213X33324,LAX86LA189,ACC,1986-04-23,1986-04-23 23:50:00.000,23:50,UTC,CA,94901,375810N,0122300W,37.969554,-122.500106
20001213X33340,LAX86MA186,ACC,1986-04-20,1986-04-20 22:43:00.000,22:43,UTC,CA,92806,335026N,1175210W,33.840629,-117.869308
20001213X33207,ATL86FA116,ACC,1986-04-19,1986-04-19 15:00:00.000,15:00,UTC,SC,29053,334834N,0081559W,33.809478,-81.099594
20001213X33276,FTW86FA066,ACC,1986-04-15,1986-04-15 16:00:00.000,16:00,UTC,TX,77560,295214N,0943412W,29.870651,-94.570083
20001213X33411,SEA86FA092,ACC,1986-04-05,1986-04-05 22:30:00.000,22:30,UTC,WA,98011,474428N,1221157W,47.740989,-122.199104
20001213X33053,FTW86FA049,ACC,1986-03-28,1986-03-28 19:00:00.000,19:00,UTC,TX,75069,331048N,0963523W,33.180088,-96.589775
20001214X38261,LAX86LA034,ACC,1985-11-06,1985-11-06 23:00:00.000,23:00,UTC,AZ,85249,331423N,1114646W,33.23962,-111.779418
20001214X38258,LAX86LA031,ACC,1985-11-03,1985-11-03 19:05:00.000,19:05,UTC,CA,94508,383410N,1222624W,38.569377,-122.439964
20001214X38049,LAX86FA025,ACC,1985-10-25,1985-10-25 21:41:00.000,21:41,UTC,CA,95814,383447N,1212924W,38.579681,-121.489875
20001214X38038,FTW86MA001,ACC,1985-10-01,1985-10-01 18:28:00.000,18:28,UTC,TX,75253,324014N,0963638W,32.670597,-96.610534
20001214X37717,ATL85MA282,ACC,1985-09-22,1985-09-22 17:36:00.000,17:36,UTC,AL,36830,323521N,0852849W,32.589267,-85.480293
20001214X37836,MIA85FA253,ACC,1985-09-13,1985-09-13 15:20:00.000,15:20,UTC,FL,32401,301014N,0854012W,30.170682,-85.669891
20001214X37511,FTW85MA317,ACC,1985-08-12,1985-08-12 15:15:00.000,15:15,UTC,TX,75474,032540N,0096750W,32.899955,-96.130447
20001214X36776,FTW85FA261,ACC,1985-06-23,1985-06-23 21:20:00.000,21:20,UTC,TX,76501,031447N,0971458W,31.079734,-97.249542
20001214X36453,FTW85FA230,ACC,1985-05-22,1985-05-22 18:45:00.000,18:45,UTC,KS,66441,039115N,0965025W,39.020851,-96.840263
20001214X36486,LAX85FA239,ACC,1985-05-04,1985-05-04 23:21:00.000,23:21,UTC,CA,93446,353635N,1204539W,35.609817,-120.760932
20001214X36385,CHI85FA185,ACC,1985-05-02,1985-05-02 13:58:00.000,13:58,UTC,WI,53089,043745N,0881235W,43.129032,-88.209594
20001214X36116,CHI85FA176,ACC,1985-04-26,1985-04-26 23:36:00.000,23:36,UTC,WI,53578,431726N,0089439W,43.290428,-89.719223
20001214X36208,LAX85FA202,ACC,1985-04-14,1985-04-14 17:00:00.000,17:00,UTC,AZ,86322,342845N,1114650W,34.479293,-111.780609
20001214X35691,FTW85FA117,ACC,1985-02-12,1985-02-12 15:49:00.000,15:49,UTC,OK,73438,341348N,0972848W,34.230056,-97.480133
20001214X35538,LAX85FA123,ACC,1985-01-27,1985-01-27 23:41:00.000,23:41,UTC,CA,91706,034523N,1175733W,34.089729,-117.959114
20001214X41554,DEN85IA025,INC,1984-11-11,1984-11-11 15:45:00.000,15:45,UTC,UT,84649,392213N,1121648W,39.370258,-112.27996
20001214X41259,ATL85FA007,ACC,1984-10-11,1984-10-11 22:00:00.000,22:00,UTC,NC,28655,354424N,0814122W,35.740127,-81.689361
20001214X41164,MKC84FA272,ACC,1984-09-09,1984-09-09 13:50:00.000,13:50,UTC,IA,51001,424912N,0096331W,42.819969,-96.550163
20001214X41224,SEA84FA215,ACC,1984-09-01,1984-09-01 16:40:00.000,16:40,UTC,OR,97058,453225N,0121857W,45.540401,-121.149093
20001214X40792,MIA84FA241,ACC,1984-08-25,1984-08-25 13:09:00.000,13:09,UTC,GA,31698,305058N,0831727W,30.849498,-83.290878
20001214X40665,DCA84AA034,ACC,1984-08-24,1984-08-24 18:18:00.000,18:18,UTC,CA,93401,351643N,1203940W,35.278642,-120.66103
20001214X40412,MKC84FA229,ACC,1984-07-23,1984-07-23 12:30:00.000,12:30,UTC,NE,68927,403126N,0099381W,40.523935,-99.633688
20001214X40502,SEA84FA172,ACC,1984-07-12,1984-07-12 21:50:00.000,21:50,UTC,WA,98823,471615N,1193525W,47.270782,-119.590415
20001214X40340,LAX84FA378,ACC,1984-07-05,1984-07-05 22:46:00.000,22:46,UTC,CA,94801,375738N,1222246W,37.960685,-122.379486
20001214X40512,SEA84LA159,ACC,1984-07-03,1984-07-03 21:00:00.000,21:00,UTC,WA,98823,471613N,1193521W,47.270294,-119.589164
20001214X39835,CHI84FA250,ACC,1984-06-20,1984-06-20 16:14:00.000,16:14,UTC,MN,56762,481120N,0964536W,48.189002,-96.76004
20001214X40069,MKC84LA178,ACC,1984-06-18,1984-06-18 15:15:00.000,15:15,UTC,AR,71663,331351N,0913037W,33.230751,-91.510353
20001214X39622,LAX84FA319,ACC,1984-05-28,1984-05-28 22:15:00.000,22:15,UTC,CA,94019,372623N,1222438W,37.439826,-122.410682
20001214X39651,LAX84LA313,ACC,1984-05-22,1984-05-22 18:20:00.000,18:20,UTC,CA,93441,344722N,1195921W,34.78936,-119.989059
20001214X39439,ANC84FA073,ACC,1984-05-21,1984-05-21 23:59:00.000,23:59,UTC,AK,99651,585958N,1614121W,58.999557,-161.689147
20001214X39185,ANC84FA059,ACC,1984-04-25,1984-04-25 16:50:00.000,16:50,UTC,AK,99501,611314N,0149512W,61.220664,-149.850662
20001214X39306,LAX84LA245,ACC,1984-04-07,1984-04-07 19:25:00.000,19:25,UTC,CA,93427,343639N,1201312W,34.610729,-120.219924
20001214X39339,MIA84LA127,ACC,1984-04-02,1984-04-02 17:10:00.000,17:10,UTC,FL,32084,295325N,0811837W,29.890373,-81.310287
20001214X38941,ATL84FA119,ACC,1984-03-07,1984-03-07 21:40:00.000,21:40,UTC,NC,27504,035229N,0783225W,35.369064,-78.540405
20001214X39029,FTW84LA155,ACC,1984-03-02,1984-03-02 22:50:00.000,22:50,UTC,OK,74701,335849N,0962327W,33.980293,-96.390937
20001214X38913,SEA84FA060,ACC,1984-02-24,1984-02-24 21:55:00.000,21:55,UTC,WA,98042,472135N,0012260W,47.359592,-122.099891
20001214X45128,LAX84LA077,ACC,1983-11-27,1983-11-27 22:05:00.000,22:05,UTC,CA,92509,335926N,1172623W,33.990676,-117.439842
20001214X45177,NYC84FA038,ACC,1983-11-27,1983-11-27 20:20:00.000,20:20,UTC,NY,14136,423224N,0079933W,42.539863,-79.159179
20001214X44819,FTW84FA001,ACC,1983-10-02,1983-10-02 22:05:00.000,22:05,UTC,TX,77571,293939N,0095222W,29.660827,-95.039581
20001214X43900,NYC83FA188,ACC,1983-07-22,1983-07-22 12:40:00.000,12:40,UTC,NY,11231,404050N,0074039W,40.680595,-74.010894
20001214X43847,MIA83FU005,ACC,1983-07-10,1983-07-10 23:00:00.000,23:00,UTC,FL,32210,030169N,0081450W,30.269058,-81.74987
20001214X43192,ATL83FA224,ACC,1983-06-08,1983-06-08 20:00:00.000,20:00,UTC,NC,27028,355326N,0080332W,35.890457,-80.550651
20001214X43016,LAX83FA242,ACC,1983-05-22,1983-05-22 22:25:00.000,22:25,UTC,CA,93517,381610N,1191950W,38.269512,-119.330528
20001214X43122,NYC83FU005,ACC,1983-05-21,1983-05-21 21:32:00.000,21:32,UTC,NY,14850,422621N,0076301W,42.439216,-76.500305
20001214X42651,DEN83AA105,ACC,1983-04-26,1983-04-26 17:03:00.000,17:03,UTC,WY,82901,413521N,1091315W,41.589141,-109.220771
20001214X42112,ANC83LA049,ACC,1983-02-28,1983-02-28 15:00:00.000,15:00,UTC,AK,99501,611311N,0149510W,61.219848,-149.850006
20001214X41935,ATL83MA084,ACC,1983-01-09,1983-01-09 21:44:00.000,21:44,UTC,NC,28533,345357N,0076544W,34.899204,-76.900978
20020917X04312,ATL83FA071,ACC,1982-12-26,1982-12-26 20:30:00.000,20:30,UTC,NC,27502,354314N,0785022W,35.720474,-78.839477
20020917X04299,ATL83FA025,ACC,1982-11-06,1982-11-06 14:10:00.000,14:10,UTC,NC,27909,361725N,0761314W,36.290279,-76.220649
20020917X04634,FTW83AA024,ACC,1982-10-27,1982-10-27 16:20:00.000,16:20,UTC,TX,75006,325850N,0965326W,32.980495,-96.890464
20020917X04423,CHI82IA364,INC,1982-09-23,1982-09-23 21:24:00.000,21:24,UTC,MI,48054,042469N,0823147W,42.769275,-82.529655
20020917X04765,LAX82FA345,ACC,1982-09-17,1982-09-17 23:41:00.000,23:41,UTC,CA,92648,334013N,1175957W,33.670177,-117.999229
20020917X04627,FTW82FA382,ACC,1982-09-16,1982-09-16 22:35:00.000,22:35,UTC,TX,75460,333938N,0953226W,33.660552,-95.54042
20020917X04585,FTW82DA361,ACC,1982-09-01,1982-09-01 21:20:00.000,21:20,UTC,TX,79072,341121N,0101439W,34.189239,-101.71907
20020917X03083,CHI82FA290,ACC,1982-08-03,1982-08-03 18:10:00.000,18:10,UTC,WI,54901,044339N,0883225W,44.060783,-88.540321
20020917X03353,FTW82DA277,ACC,1982-07-12,1982-07-12 13:20:00.000,13:20,UTC,TX,76247,033449N,0971722W,33.080173,-97.289459
20020917X03514,LAX82AA235,ACC,1982-06-26,1982-06-26 20:47:00.000,20:47,UTC,CA,95110,372021N,1215357W,37.339267,-121.899269
20020917X03553,LAX82DA207,ACC,1982-06-02,1982-06-02 20:00:00.000,20:00,UTC,CA,95060,037227N,0122557W,37.04084,-122.099098
20020917X03642,LAX82FA156,ACC,1982-05-01,1982-05-01 15:45:00.000,15:45,NULL,CA,93010,341345N,0119412W,34.229198,-119.07006
20020917X02282,LAX82FA136,ACC,1982-04-15,1982-04-15 21:30:00.000,21:30,UTC,CA,93274,361045N,1192140W,36.17913,-119.360984
20020917X02154,LAX82AA106,ACC,1982-03-13,1982-03-13 17:51:00.000,17:51,UTC,AZ,85309,333149N,1122248W,33.530197,-112.379898
20020917X02402,MIA82FA044,ACC,1982-02-07,1982-02-07 22:30:00.000,22:30,UTC,FL,33030,252925N,0803035W,25.490335,-80.509773
20020917X02259,LAX82FA049,ACC,1982-01-23,1982-01-23 19:55:00.000,19:55,UTC,CA,92392,342924N,1172139W,34.490097,-117.360717
20020917X02400,MIA82FA038,ACC,1982-01-23,1982-01-23 20:34:00.000,20:34,UTC,FL,32355,030938N,0841157W,30.160657,-84.199279
